,plantname,date,batch,sample,amplicon,frac,cooc,count,mut_all,mut_oneless,BR,EU,UK,ZA,IN2,IN1,IN3,AY42,mu,om
17755,Laupen (BE),2021-08-03,20210813_HYVMVDRXX,B6_25_2021_08_03,72,,,0,0,0,,,,,,,,,,1.0
17756,Laupen (BE),2021-08-03,20210813_HYVMVDRXX,B6_25_2021_08_03,75,0.0,5.0,7777,0,0,,,,,,,,,,1.0
17757,Laupen (BE),2021-08-03,20210813_HYVMVDRXX,B6_25_2021_08_03,76,,,0,0,0,,,,,,,,,,1.0
17758,Laupen (BE),2021-08-03,20210813_HYVMVDRXX,B6_25_2021_08_03,78,,,0,0,0,,,,,,,,,,1.0
17759,Laupen (BE),2021-08-03,20210813_HYVMVDRXX,B6_25_2021_08_03,88,0.0,2.0,8709,0,0,,,,,,,,,,1.0
17820,Lugano (TI),2021-07-21,20210809_JPPDK,A1_05_2021_07_21,73,,,0,0,0,,,,,,,,1.0,,
17821,Lugano (TI),2021-07-21,20210809_JPPDK,A1_05_2021_07_21,91,1.0,2.0,1,1,0,,,,,,,,1.0,,
17822,Lugano (TI),2021-07-21,20210809_JPPDK,A1_05_2021_07_21,71,0.0,3.0,72,0,0,1.0,,,,,,,,,
17823,Lugano (TI),2021-07-21,20210809_JPPDK,A1_05_2021_07_21,95,0.0,2.0,84,0,0,1.0,,,,,,,,,
17824,Lugano (TI),2021-07-21,20210809_JPPDK,A1_05_2021_07_21,77,1.0,1.0,59,59,0,,1.0,,,,,,,,
17825,Lugano (TI),2021-07-21,20210809_JPPDK,A1_05_2021_07_21,76,,,0,0,0,,,,,1.0,,,1.0,,
17826,Lugano (TI),2021-07-21,20210809_JPPDK,A1_05_2021_07_21,91,1.0,2.0,1,1,0,,,,,1.0,,,,,
17827,Lugano (TI),2021-07-21,20210809_JPPDK,A1_05_2021_07_21,76,,,0,0,0,,,,,,1.0,1.0,,,
17828,Lugano (TI),2021-07-21,20210809_JPPDK,A1_05_2021_07_21,92,0.0,2.0,107,0,0,,,,,,,,,1.0,
17829,Lugano (TI),2021-07-21,20210809_JPPDK,A1_05_2021_07_21,72,,,0,0,0,,,1.0,,,,,,,
17830,Lugano (TI),2021-07-21,20210809_JPPDK,A1_05_2021_07_21,78,0.0,2.0,128,0,0,,,1.0,,,,,,,
17831,Lugano (TI),2021-07-21,20210809_JPPDK,A1_05_2021_07_21,92,0.0,3.0,106,0,0,,,1.0,,,,,,,
17832,Lugano (TI),2021-07-21,20210809_JPPDK,A1_05_2021_07_21,93,0.0,2.0,5498,0,0,,,1.0,,,,,,,
17833,Lugano (TI),2021-07-21,20210809_JPPDK,A1_05_2021_07_21,76,,,0,0,0,1.0,,,1.0,,,,,,
17834,Lugano (TI),2021-07-21,20210809_JPPDK,A1_05_2021_07_21,73,,,0,0,0,,,,1.0,,,,,,
17835,Lugano (TI),2021-07-21,20210809_JPPDK,A1_05_2021_07_21,72,0.0,1.0,2,0,0,,,,,,,,,,1.0
17836,Lugano (TI),2021-07-21,20210809_JPPDK,A1_05_2021_07_21,75,0.0,5.0,4,0,0,,,,,,,,,,1.0
17837,Lugano (TI),2021-07-21,20210809_JPPDK,A1_05_2021_07_21,76,,,0,0,0,,,,,,,,,,1.0
17838,Lugano (TI),2021-07-21,20210809_JPPDK,A1_05_2021_07_21,78,0.0,2.0,126,0,0,,,,,,,,,,1.0
17839,Lugano (TI),2021-07-21,20210809_JPPDK,A1_05_2021_07_21,88,0.0,2.0,167,0,0,,,,,,,,,,1.0
17840,Lugano (TI),2021-07-22,20210809_JPPDK,B1_05_2021_07_22,73,,,0,0,0,,,,,,,,1.0,,
17841,Lugano (TI),2021-07-22,20210809_JPPDK,B1_05_2021_07_22,91,,,0,0,0,,,,,,,,1.0,,
17842,Lugano (TI),2021-07-22,20210809_JPPDK,B1_05_2021_07_22,71,,,0,0,0,1.0,,,,,,,,,
17843,Lugano (TI),2021-07-22,20210809_JPPDK,B1_05_2021_07_22,95,,,0,0,0,1.0,,,,,,,,,
17844,Lugano (TI),2021-07-22,20210809_JPPDK,B1_05_2021_07_22,77,,,0,0,0,,1.0,,,,,,,,
17845,Lugano (TI),2021-07-22,20210809_JPPDK,B1_05_2021_07_22,76,,,0,0,0,,,,,1.0,,,1.0,,
17846,Lugano (TI),2021-07-22,20210809_JPPDK,B1_05_2021_07_22,91,,,0,0,0,,,,,1.0,,,,,
17847,Lugano (TI),2021-07-22,20210809_JPPDK,B1_05_2021_07_22,76,,,0,0,0,,,,,,1.0,1.0,,,
17848,Lugano (TI),2021-07-22,20210809_JPPDK,B1_05_2021_07_22,92,,,0,0,0,,,,,,,,,1.0,
17849,Lugano (TI),2021-07-22,20210809_JPPDK,B1_05_2021_07_22,72,,,0,0,0,,,1.0,,,,,,,
17850,Lugano (TI),2021-07-22,20210809_JPPDK,B1_05_2021_07_22,78,,,0,0,0,,,1.0,,,,,,,
17851,Lugano (TI),2021-07-22,20210809_JPPDK,B1_05_2021_07_22,92,,,0,0,0,,,1.0,,,,,,,
17852,Lugano (TI),2021-07-22,20210809_JPPDK,B1_05_2021_07_22,93,,,0,0,0,,,1.0,,,,,,,
17853,Lugano (TI),2021-07-22,20210809_JPPDK,B1_05_2021_07_22,76,,,0,0,0,1.0,,,1.0,,,,,,
17854,Lugano (TI),2021-07-22,20210809_JPPDK,B1_05_2021_07_22,73,,,0,0,0,,,,1.0,,,,,,
17855,Lugano (TI),2021-07-22,20210809_JPPDK,B1_05_2021_07_22,72,,,0,0,0,,,,,,,,,,1.0
17856,Lugano (TI),2021-07-22,20210809_JPPDK,B1_05_2021_07_22,75,,,0,0,0,,,,,,,,,,1.0
17857,Lugano (TI),2021-07-22,20210809_JPPDK,B1_05_2021_07_22,76,,,0,0,0,,,,,,,,,,1.0
17858,Lugano (TI),2021-07-22,20210809_JPPDK,B1_05_2021_07_22,78,,,0,0,0,,,,,,,,,,1.0
17859,Lugano (TI),2021-07-22,20210809_JPPDK,B1_05_2021_07_22,88,,,0,0,0,,,,,,,,,,1.0
17860,Lugano (TI),2021-07-23,20210809_JPPDK,C1_05_2021_07_23,73,,,0,0,0,,,,,,,,1.0,,
17861,Lugano (TI),2021-07-23,20210809_JPPDK,C1_05_2021_07_23,91,,,0,0,0,,,,,,,,1.0,,
17862,Lugano (TI),2021-07-23,20210809_JPPDK,C1_05_2021_07_23,71,,,0,0,0,1.0,,,,,,,,,
17863,Lugano (TI),2021-07-23,20210809_JPPDK,C1_05_2021_07_23,95,,,0,0,0,1.0,,,,,,,,,
17864,Lugano (TI),2021-07-23,20210809_JPPDK,C1_05_2021_07_23,77,,,0,0,0,,1.0,,,,,,,,
17865,Lugano (TI),2021-07-23,20210809_JPPDK,C1_05_2021_07_23,76,,,0,0,0,,,,,1.0,,,1.0,,
17866,Lugano (TI),2021-07-23,20210809_JPPDK,C1_05_2021_07_23,91,,,0,0,0,,,,,1.0,,,,,
17867,Lugano (TI),2021-07-23,20210809_JPPDK,C1_05_2021_07_23,76,,,0,0,0,,,,,,1.0,1.0,,,
17868,Lugano (TI),2021-07-23,20210809_JPPDK,C1_05_2021_07_23,92,,,0,0,0,,,,,,,,,1.0,
17869,Lugano (TI),2021-07-23,20210809_JPPDK,C1_05_2021_07_23,72,,,0,0,0,,,1.0,,,,,,,
17870,Lugano (TI),2021-07-23,20210809_JPPDK,C1_05_2021_07_23,78,,,0,0,0,,,1.0,,,,,,,
17871,Lugano (TI),2021-07-23,20210809_JPPDK,C1_05_2021_07_23,92,,,0,0,0,,,1.0,,,,,,,
17872,Lugano (TI),2021-07-23,20210809_JPPDK,C1_05_2021_07_23,93,,,0,0,0,,,1.0,,,,,,,
17873,Lugano (TI),2021-07-23,20210809_JPPDK,C1_05_2021_07_23,76,,,0,0,0,1.0,,,1.0,,,,,,
17874,Lugano (TI),2021-07-23,20210809_JPPDK,C1_05_2021_07_23,73,,,0,0,0,,,,1.0,,,,,,
17875,Lugano (TI),2021-07-23,20210809_JPPDK,C1_05_2021_07_23,72,,,0,0,0,,,,,,,,,,1.0
17876,Lugano (TI),2021-07-23,20210809_JPPDK,C1_05_2021_07_23,75,,,0,0,0,,,,,,,,,,1.0
17877,Lugano (TI),2021-07-23,20210809_JPPDK,C1_05_2021_07_23,76,,,0,0,0,,,,,,,,,,1.0
17878,Lugano (TI),2021-07-23,20210809_JPPDK,C1_05_2021_07_23,78,,,0,0,0,,,,,,,,,,1.0
17879,Lugano (TI),2021-07-23,20210809_JPPDK,C1_05_2021_07_23,88,,,0,0,0,,,,,,,,,,1.0
17880,Lugano (TI),2021-07-24,20210809_JPPDK,D1_05_2021_07_24,73,,,0,0,0,,,,,,,,1.0,,
17881,Lugano (TI),2021-07-24,20210809_JPPDK,D1_05_2021_07_24,91,,,0,0,0,,,,,,,,1.0,,
17882,Lugano (TI),2021-07-24,20210809_JPPDK,D1_05_2021_07_24,71,,,0,0,0,1.0,,,,,,,,,
17883,Lugano (TI),2021-07-24,20210809_JPPDK,D1_05_2021_07_24,95,,,0,0,0,1.0,,,,,,,,,
17884,Lugano (TI),2021-07-24,20210809_JPPDK,D1_05_2021_07_24,77,,,0,0,0,,1.0,,,,,,,,
17885,Lugano (TI),2021-07-24,20210809_JPPDK,D1_05_2021_07_24,76,,,0,0,0,,,,,1.0,,,1.0,,
17886,Lugano (TI),2021-07-24,20210809_JPPDK,D1_05_2021_07_24,91,,,0,0,0,,,,,1.0,,,,,
17887,Lugano (TI),2021-07-24,20210809_JPPDK,D1_05_2021_07_24,76,,,0,0,0,,,,,,1.0,1.0,,,
17888,Lugano (TI),2021-07-24,20210809_JPPDK,D1_05_2021_07_24,92,,,0,0,0,,,,,,,,,1.0,
17889,Lugano (TI),2021-07-24,20210809_JPPDK,D1_05_2021_07_24,72,,,0,0,0,,,1.0,,,,,,,
17890,Lugano (TI),2021-07-24,20210809_JPPDK,D1_05_2021_07_24,78,,,0,0,0,,,1.0,,,,,,,
17891,Lugano (TI),2021-07-24,20210809_JPPDK,D1_05_2021_07_24,92,,,0,0,0,,,1.0,,,,,,,
17892,Lugano (TI),2021-07-24,20210809_JPPDK,D1_05_2021_07_24,93,,,0,0,0,,,1.0,,,,,,,
17893,Lugano (TI),2021-07-24,20210809_JPPDK,D1_05_2021_07_24,76,,,0,0,0,1.0,,,1.0,,,,,,
17894,Lugano (TI),2021-07-24,20210809_JPPDK,D1_05_2021_07_24,73,,,0,0,0,,,,1.0,,,,,,
17895,Lugano (TI),2021-07-24,20210809_JPPDK,D1_05_2021_07_24,72,,,0,0,0,,,,,,,,,,1.0
17896,Lugano (TI),2021-07-24,20210809_JPPDK,D1_05_2021_07_24,75,,,0,0,0,,,,,,,,,,1.0
17897,Lugano (TI),2021-07-24,20210809_JPPDK,D1_05_2021_07_24,76,,,0,0,0,,,,,,,,,,1.0
17898,Lugano (TI),2021-07-24,20210809_JPPDK,D1_05_2021_07_24,78,,,0,0,0,,,,,,,,,,1.0
17899,Lugano (TI),2021-07-24,20210809_JPPDK,D1_05_2021_07_24,88,,,0,0,0,,,,,,,,,,1.0
17900,Lugano (TI),2021-07-25,20210809_JPPDK,E1_05_2021_07_25,73,,,0,0,0,,,,,,,,1.0,,
17901,Lugano (TI),2021-07-25,20210809_JPPDK,E1_05_2021_07_25,91,,,0,0,0,,,,,,,,1.0,,
17902,Lugano (TI),2021-07-25,20210809_JPPDK,E1_05_2021_07_25,71,,,0,0,0,1.0,,,,,,,,,
17903,Lugano (TI),2021-07-25,20210809_JPPDK,E1_05_2021_07_25,95,,,0,0,0,1.0,,,,,,,,,
17904,Lugano (TI),2021-07-25,20210809_JPPDK,E1_05_2021_07_25,77,,,0,0,0,,1.0,,,,,,,,
17905,Lugano (TI),2021-07-25,20210809_JPPDK,E1_05_2021_07_25,76,,,0,0,0,,,,,1.0,,,1.0,,
17906,Lugano (TI),2021-07-25,20210809_JPPDK,E1_05_2021_07_25,91,,,0,0,0,,,,,1.0,,,,,
17907,Lugano (TI),2021-07-25,20210809_JPPDK,E1_05_2021_07_25,76,,,0,0,0,,,,,,1.0,1.0,,,
17908,Lugano (TI),2021-07-25,20210809_JPPDK,E1_05_2021_07_25,92,,,0,0,0,,,,,,,,,1.0,
17909,Lugano (TI),2021-07-25,20210809_JPPDK,E1_05_2021_07_25,72,,,0,0,0,,,1.0,,,,,,,
17910,Lugano (TI),2021-07-25,20210809_JPPDK,E1_05_2021_07_25,78,,,0,0,0,,,1.0,,,,,,,
17911,Lugano (TI),2021-07-25,20210809_JPPDK,E1_05_2021_07_25,92,,,0,0,0,,,1.0,,,,,,,
17912,Lugano (TI),2021-07-25,20210809_JPPDK,E1_05_2021_07_25,93,,,0,0,0,,,1.0,,,,,,,
17913,Lugano (TI),2021-07-25,20210809_JPPDK,E1_05_2021_07_25,76,,,0,0,0,1.0,,,1.0,,,,,,
17914,Lugano (TI),2021-07-25,20210809_JPPDK,E1_05_2021_07_25,73,,,0,0,0,,,,1.0,,,,,,
17915,Lugano (TI),2021-07-25,20210809_JPPDK,E1_05_2021_07_25,72,0.0,1.0,1,0,0,,,,,,,,,,1.0
17916,Lugano (TI),2021-07-25,20210809_JPPDK,E1_05_2021_07_25,75,,,0,0,0,,,,,,,,,,1.0
17917,Lugano (TI),2021-07-25,20210809_JPPDK,E1_05_2021_07_25,76,,,0,0,0,,,,,,,,,,1.0
17918,Lugano (TI),2021-07-25,20210809_JPPDK,E1_05_2021_07_25,78,,,0,0,0,,,,,,,,,,1.0
17919,Lugano (TI),2021-07-25,20210809_JPPDK,E1_05_2021_07_25,88,,,0,0,0,,,,,,,,,,1.0
17920,Lugano (TI),2021-07-26,20210809_JPPDK,F1_05_2021_07_26,73,,,0,0,0,,,,,,,,1.0,,
17921,Lugano (TI),2021-07-26,20210809_JPPDK,F1_05_2021_07_26,91,,,0,0,0,,,,,,,,1.0,,
17922,Lugano (TI),2021-07-26,20210809_JPPDK,F1_05_2021_07_26,71,,,0,0,0,1.0,,,,,,,,,
17923,Lugano (TI),2021-07-26,20210809_JPPDK,F1_05_2021_07_26,95,,,0,0,0,1.0,,,,,,,,,
17924,Lugano (TI),2021-07-26,20210809_JPPDK,F1_05_2021_07_26,77,,,0,0,0,,1.0,,,,,,,,
17925,Lugano (TI),2021-07-26,20210809_JPPDK,F1_05_2021_07_26,76,,,0,0,0,,,,,1.0,,,1.0,,
17926,Lugano (TI),2021-07-26,20210809_JPPDK,F1_05_2021_07_26,91,,,0,0,0,,,,,1.0,,,,,
17927,Lugano (TI),2021-07-26,20210809_JPPDK,F1_05_2021_07_26,76,,,0,0,0,,,,,,1.0,1.0,,,
17928,Lugano (TI),2021-07-26,20210809_JPPDK,F1_05_2021_07_26,92,,,0,0,0,,,,,,,,,1.0,
17929,Lugano (TI),2021-07-26,20210809_JPPDK,F1_05_2021_07_26,72,,,0,0,0,,,1.0,,,,,,,
17930,Lugano (TI),2021-07-26,20210809_JPPDK,F1_05_2021_07_26,78,,,0,0,0,,,1.0,,,,,,,
17931,Lugano (TI),2021-07-26,20210809_JPPDK,F1_05_2021_07_26,92,,,0,0,0,,,1.0,,,,,,,
17932,Lugano (TI),2021-07-26,20210809_JPPDK,F1_05_2021_07_26,93,,,0,0,0,,,1.0,,,,,,,
17933,Lugano (TI),2021-07-26,20210809_JPPDK,F1_05_2021_07_26,76,,,0,0,0,1.0,,,1.0,,,,,,
17934,Lugano (TI),2021-07-26,20210809_JPPDK,F1_05_2021_07_26,73,,,0,0,0,,,,1.0,,,,,,
17935,Lugano (TI),2021-07-26,20210809_JPPDK,F1_05_2021_07_26,72,,,0,0,0,,,,,,,,,,1.0
17936,Lugano (TI),2021-07-26,20210809_JPPDK,F1_05_2021_07_26,75,,,0,0,0,,,,,,,,,,1.0
17937,Lugano (TI),2021-07-26,20210809_JPPDK,F1_05_2021_07_26,76,,,0,0,0,,,,,,,,,,1.0
17938,Lugano (TI),2021-07-26,20210809_JPPDK,F1_05_2021_07_26,78,,,0,0,0,,,,,,,,,,1.0
17939,Lugano (TI),2021-07-26,20210809_JPPDK,F1_05_2021_07_26,88,,,0,0,0,,,,,,,,,,1.0
17940,Lugano (TI),2021-07-27,20210809_JPPDK,G1_05_2021_07_27,73,,,0,0,0,,,,,,,,1.0,,
17941,Lugano (TI),2021-07-27,20210809_JPPDK,G1_05_2021_07_27,91,,,0,0,0,,,,,,,,1.0,,
17942,Lugano (TI),2021-07-27,20210809_JPPDK,G1_05_2021_07_27,71,,,0,0,0,1.0,,,,,,,,,
17943,Lugano (TI),2021-07-27,20210809_JPPDK,G1_05_2021_07_27,95,,,0,0,0,1.0,,,,,,,,,
17944,Lugano (TI),2021-07-27,20210809_JPPDK,G1_05_2021_07_27,77,,,0,0,0,,1.0,,,,,,,,
17945,Lugano (TI),2021-07-27,20210809_JPPDK,G1_05_2021_07_27,76,,,0,0,0,,,,,1.0,,,1.0,,
17946,Lugano (TI),2021-07-27,20210809_JPPDK,G1_05_2021_07_27,91,,,0,0,0,,,,,1.0,,,,,
17947,Lugano (TI),2021-07-27,20210809_JPPDK,G1_05_2021_07_27,76,,,0,0,0,,,,,,1.0,1.0,,,
17948,Lugano (TI),2021-07-27,20210809_JPPDK,G1_05_2021_07_27,92,,,0,0,0,,,,,,,,,1.0,
17949,Lugano (TI),2021-07-27,20210809_JPPDK,G1_05_2021_07_27,72,,,0,0,0,,,1.0,,,,,,,
17950,Lugano (TI),2021-07-27,20210809_JPPDK,G1_05_2021_07_27,78,,,0,0,0,,,1.0,,,,,,,
17951,Lugano (TI),2021-07-27,20210809_JPPDK,G1_05_2021_07_27,92,,,0,0,0,,,1.0,,,,,,,
17952,Lugano (TI),2021-07-27,20210809_JPPDK,G1_05_2021_07_27,93,,,0,0,0,,,1.0,,,,,,,
17953,Lugano (TI),2021-07-27,20210809_JPPDK,G1_05_2021_07_27,76,,,0,0,0,1.0,,,1.0,,,,,,
17954,Lugano (TI),2021-07-27,20210809_JPPDK,G1_05_2021_07_27,73,,,0,0,0,,,,1.0,,,,,,
17955,Lugano (TI),2021-07-27,20210809_JPPDK,G1_05_2021_07_27,72,0.0,1.0,1,0,0,,,,,,,,,,1.0
17956,Lugano (TI),2021-07-27,20210809_JPPDK,G1_05_2021_07_27,75,,,0,0,0,,,,,,,,,,1.0
17957,Lugano (TI),2021-07-27,20210809_JPPDK,G1_05_2021_07_27,76,,,0,0,0,,,,,,,,,,1.0
17958,Lugano (TI),2021-07-27,20210809_JPPDK,G1_05_2021_07_27,78,,,0,0,0,,,,,,,,,,1.0
17959,Lugano (TI),2021-07-27,20210809_JPPDK,G1_05_2021_07_27,88,,,0,0,0,,,,,,,,,,1.0
17960,Zürich (ZH),2021-07-21,20210809_JPPDK,H1_10_2021_07_21,73,,,0,0,0,,,,,,,,1.0,,
17961,Zürich (ZH),2021-07-21,20210809_JPPDK,H1_10_2021_07_21,91,,,0,0,0,,,,,,,,1.0,,
17962,Zürich (ZH),2021-07-21,20210809_JPPDK,H1_10_2021_07_21,71,,,0,0,0,1.0,,,,,,,,,
17963,Zürich (ZH),2021-07-21,20210809_JPPDK,H1_10_2021_07_21,95,,,0,0,0,1.0,,,,,,,,,
17964,Zürich (ZH),2021-07-21,20210809_JPPDK,H1_10_2021_07_21,77,,,0,0,0,,1.0,,,,,,,,
17965,Zürich (ZH),2021-07-21,20210809_JPPDK,H1_10_2021_07_21,76,,,0,0,0,,,,,1.0,,,1.0,,
17966,Zürich (ZH),2021-07-21,20210809_JPPDK,H1_10_2021_07_21,91,,,0,0,0,,,,,1.0,,,,,
17967,Zürich (ZH),2021-07-21,20210809_JPPDK,H1_10_2021_07_21,76,,,0,0,0,,,,,,1.0,1.0,,,
17968,Zürich (ZH),2021-07-21,20210809_JPPDK,H1_10_2021_07_21,92,,,0,0,0,,,,,,,,,1.0,
17969,Zürich (ZH),2021-07-21,20210809_JPPDK,H1_10_2021_07_21,72,,,0,0,0,,,1.0,,,,,,,
17970,Zürich (ZH),2021-07-21,20210809_JPPDK,H1_10_2021_07_21,78,,,0,0,0,,,1.0,,,,,,,
17971,Zürich (ZH),2021-07-21,20210809_JPPDK,H1_10_2021_07_21,92,,,0,0,0,,,1.0,,,,,,,
17972,Zürich (ZH),2021-07-21,20210809_JPPDK,H1_10_2021_07_21,93,,,0,0,0,,,1.0,,,,,,,
17973,Zürich (ZH),2021-07-21,20210809_JPPDK,H1_10_2021_07_21,76,,,0,0,0,1.0,,,1.0,,,,,,
17974,Zürich (ZH),2021-07-21,20210809_JPPDK,H1_10_2021_07_21,73,,,0,0,0,,,,1.0,,,,,,
17975,Zürich (ZH),2021-07-21,20210809_JPPDK,H1_10_2021_07_21,72,,,0,0,0,,,,,,,,,,1.0
17976,Zürich (ZH),2021-07-21,20210809_JPPDK,H1_10_2021_07_21,75,,,0,0,0,,,,,,,,,,1.0
17977,Zürich (ZH),2021-07-21,20210809_JPPDK,H1_10_2021_07_21,76,,,0,0,0,,,,,,,,,,1.0
17978,Zürich (ZH),2021-07-21,20210809_JPPDK,H1_10_2021_07_21,78,,,0,0,0,,,,,,,,,,1.0
17979,Zürich (ZH),2021-07-21,20210809_JPPDK,H1_10_2021_07_21,88,,,0,0,0,,,,,,,,,,1.0
17980,Zürich (ZH),2021-07-23,20210809_JPPDK,A2_10_2021_07_23,73,0.0,2.0,1,0,0,,,,,,,,1.0,,
17981,Zürich (ZH),2021-07-23,20210809_JPPDK,A2_10_2021_07_23,91,1.0,2.0,1,1,0,,,,,,,,1.0,,
17982,Zürich (ZH),2021-07-23,20210809_JPPDK,A2_10_2021_07_23,71,0.0,3.0,2,0,0,1.0,,,,,,,,,
17983,Zürich (ZH),2021-07-23,20210809_JPPDK,A2_10_2021_07_23,95,0.0,2.0,529,0,0,1.0,,,,,,,,,
17984,Zürich (ZH),2021-07-23,20210809_JPPDK,A2_10_2021_07_23,77,1.0,1.0,799,799,0,,1.0,,,,,,,,
17985,Zürich (ZH),2021-07-23,20210809_JPPDK,A2_10_2021_07_23,76,1.0,2.0,8,8,0,,,,,1.0,,,1.0,,
17986,Zürich (ZH),2021-07-23,20210809_JPPDK,A2_10_2021_07_23,91,1.0,2.0,1,1,0,,,,,1.0,,,,,
17987,Zürich (ZH),2021-07-23,20210809_JPPDK,A2_10_2021_07_23,76,0.0,2.0,8,0,8,,,,,,1.0,1.0,,,
17988,Zürich (ZH),2021-07-23,20210809_JPPDK,A2_10_2021_07_23,92,0.0,2.0,526,0,0,,,,,,,,,1.0,
17989,Zürich (ZH),2021-07-23,20210809_JPPDK,A2_10_2021_07_23,72,,,0,0,0,,,1.0,,,,,,,
17990,Zürich (ZH),2021-07-23,20210809_JPPDK,A2_10_2021_07_23,78,0.0,2.0,749,0,0,,,1.0,,,,,,,
17991,Zürich (ZH),2021-07-23,20210809_JPPDK,A2_10_2021_07_23,92,0.0,3.0,524,0,0,,,1.0,,,,,,,
17992,Zürich (ZH),2021-07-23,20210809_JPPDK,A2_10_2021_07_23,93,0.0,2.0,15221,0,3,,,1.0,,,,,,,
17993,Zürich (ZH),2021-07-23,20210809_JPPDK,A2_10_2021_07_23,76,0.0,2.0,7,0,0,1.0,,,1.0,,,,,,
17994,Zürich (ZH),2021-07-23,20210809_JPPDK,A2_10_2021_07_23,73,0.0,2.0,1,0,0,,,,1.0,,,,,,
17995,Zürich (ZH),2021-07-23,20210809_JPPDK,A2_10_2021_07_23,72,,,0,0,0,,,,,,,,,,1.0
17996,Zürich (ZH),2021-07-23,20210809_JPPDK,A2_10_2021_07_23,75,0.0,5.0,175,0,0,,,,,,,,,,1.0
17997,Zürich (ZH),2021-07-23,20210809_JPPDK,A2_10_2021_07_23,76,0.0,7.0,8,0,0,,,,,,,,,,1.0
17998,Zürich (ZH),2021-07-23,20210809_JPPDK,A2_10_2021_07_23,78,0.0,2.0,749,0,0,,,,,,,,,,1.0
17999,Zürich (ZH),2021-07-23,20210809_JPPDK,A2_10_2021_07_23,88,0.0,2.0,686,0,0,,,,,,,,,,1.0
18000,Zürich (ZH),2021-07-22,20210809_JPPDK,B2_10_2021_07_22,73,,,0,0,0,,,,,,,,1.0,,
18001,Zürich (ZH),2021-07-22,20210809_JPPDK,B2_10_2021_07_22,91,,,0,0,0,,,,,,,,1.0,,
18002,Zürich (ZH),2021-07-22,20210809_JPPDK,B2_10_2021_07_22,71,,,0,0,0,1.0,,,,,,,,,
18003,Zürich (ZH),2021-07-22,20210809_JPPDK,B2_10_2021_07_22,95,0.0,2.0,61,0,0,1.0,,,,,,,,,
18004,Zürich (ZH),2021-07-22,20210809_JPPDK,B2_10_2021_07_22,77,1.0,1.0,28,28,0,,1.0,,,,,,,,
18005,Zürich (ZH),2021-07-22,20210809_JPPDK,B2_10_2021_07_22,76,0.0,2.0,1,0,0,,,,,1.0,,,1.0,,
18006,Zürich (ZH),2021-07-22,20210809_JPPDK,B2_10_2021_07_22,91,,,0,0,0,,,,,1.0,,,,,
18007,Zürich (ZH),2021-07-22,20210809_JPPDK,B2_10_2021_07_22,76,0.0,2.0,1,0,0,,,,,,1.0,1.0,,,
18008,Zürich (ZH),2021-07-22,20210809_JPPDK,B2_10_2021_07_22,92,0.0,2.0,18,0,0,,,,,,,,,1.0,
18009,Zürich (ZH),2021-07-22,20210809_JPPDK,B2_10_2021_07_22,72,1.0,2.0,4,4,0,,,1.0,,,,,,,
18010,Zürich (ZH),2021-07-22,20210809_JPPDK,B2_10_2021_07_22,78,0.0,2.0,57,0,0,,,1.0,,,,,,,
18011,Zürich (ZH),2021-07-22,20210809_JPPDK,B2_10_2021_07_22,92,0.0,3.0,18,0,0,,,1.0,,,,,,,
18012,Zürich (ZH),2021-07-22,20210809_JPPDK,B2_10_2021_07_22,93,0.0,2.0,1297,0,0,,,1.0,,,,,,,
18013,Zürich (ZH),2021-07-22,20210809_JPPDK,B2_10_2021_07_22,76,0.0,2.0,1,0,1,1.0,,,1.0,,,,,,
18014,Zürich (ZH),2021-07-22,20210809_JPPDK,B2_10_2021_07_22,73,,,0,0,0,,,,1.0,,,,,,
18015,Zürich (ZH),2021-07-22,20210809_JPPDK,B2_10_2021_07_22,72,0.0,2.0,4,0,4,,,,,,,,,,1.0
18016,Zürich (ZH),2021-07-22,20210809_JPPDK,B2_10_2021_07_22,75,0.0,5.0,2,0,0,,,,,,,,,,1.0
18017,Zürich (ZH),2021-07-22,20210809_JPPDK,B2_10_2021_07_22,76,0.0,7.0,1,0,0,,,,,,,,,,1.0
18018,Zürich (ZH),2021-07-22,20210809_JPPDK,B2_10_2021_07_22,78,0.0,2.0,57,0,0,,,,,,,,,,1.0
18019,Zürich (ZH),2021-07-22,20210809_JPPDK,B2_10_2021_07_22,88,0.0,2.0,61,0,0,,,,,,,,,,1.0
18020,Zürich (ZH),2021-07-24,20210809_JPPDK,C2_10_2021_07_24,73,,,0,0,0,,,,,,,,1.0,,
18021,Zürich (ZH),2021-07-24,20210809_JPPDK,C2_10_2021_07_24,91,1.0,2.0,1,1,0,,,,,,,,1.0,,
18022,Zürich (ZH),2021-07-24,20210809_JPPDK,C2_10_2021_07_24,71,,,0,0,0,1.0,,,,,,,,,
18023,Zürich (ZH),2021-07-24,20210809_JPPDK,C2_10_2021_07_24,95,0.0,2.0,176,0,0,1.0,,,,,,,,,
18024,Zürich (ZH),2021-07-24,20210809_JPPDK,C2_10_2021_07_24,77,1.0,1.0,79,79,0,,1.0,,,,,,,,
18025,Zürich (ZH),2021-07-24,20210809_JPPDK,C2_10_2021_07_24,76,,,0,0,0,,,,,1.0,,,1.0,,
18026,Zürich (ZH),2021-07-24,20210809_JPPDK,C2_10_2021_07_24,91,1.0,2.0,1,1,0,,,,,1.0,,,,,
